Unnamed: 0,News ID,Category,SubCategory,Title,Abstract,URL,Title Entities,Abstract Entities,text_for_keywords,keywords,keywords_str,tags
148401,N14255,news,newsscienceandtechnology,NVIDIA's AI will help USPS handle packages 10 times faster,"The US Postal Service (USPS) delivers an estimated 146 billion pieces of mail annually, including 6 billion packages. In an attempt to process package data more efficiently, USPS is experimenting with AI. Today, NVIDIA announced that it will provide USPS with its AI tech. NVIDIA claims its system will process package data 10-times faster and with higher accuracy. For months, engineering teams from USPS and NVIDIA have been developing the AI...",https://assets.msn.com/labs/mind/AAJTvyc.html,"[{""Label"": ""United States Postal Service"", ""Type"": ""O"", ""WikidataId"": ""Q668687"", ""Confidence"": 0.998, ""OccurrenceOffsets"": [22], ""SurfaceForms"": [""USPS""]}, {""Label"": ""Nvidia"", ""Type"": ""O"", ""WikidataId"": ""Q182477"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""NVIDIA""]}]","[{""Label"": ""United States Postal Service"", ""Type"": ""O"", ""WikidataId"": ""Q668687"", ""Confidence"": 0.998, ""OccurrenceOffsets"": [4, 23, 174, 250, 401], ""SurfaceForms"": [""US Postal Service"", ""USPS"", ""USPS"", ""USPS"", ""USPS""]}, {""Label"": ""Nvidia"", ""Type"": ""O"", ""WikidataId"": ""Q182477"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [212, 273, 410], ""SurfaceForms"": [""NVIDIA"", ""NVIDIA"", ""NVIDIA""]}]","NVIDIA's AI will help USPS handle packages 10 times faster The US Postal Service (USPS) delivers an estimated 146 billion pieces of mail annually, including 6 billion packages. In an attempt to process package data more efficiently, USPS is experimenting with AI. Today, NVIDIA announced that it will provide USPS with its AI tech. NVIDIA claims its system will process package data 10-times faster and with higher accuracy. For months, engineering teams from USPS and NVIDIA have been developing the AI...","['Postal Service', 'USPS handle packages', 'delivers an estimated', 'billion pieces', 'mail annually']","Postal Service, USPS handle packages, delivers an estimated, billion pieces, mail annually","['org/NVIDIA', 'org/USPS', 'domain/Transportation', 'topic/Robotics', 'event/MAX', 'biz/Funding']"
148852,N2002,news,newsscienceandtechnology,"Police will get AI-powered license plate readers, but ethical concerns remain",An ethics report is cautioning the company Axon against the potential misuse of automatic license plate reading tech.,https://assets.msn.com/labs/mind/AAJjfKV.html,"[{""Label"": ""Artificial intelligence"", ""Type"": ""C"", ""WikidataId"": ""Q11660"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [16], ""SurfaceForms"": [""AI-powered""]}]","[{""Label"": ""Axon (company)"", ""Type"": ""O"", ""WikidataId"": ""Q690604"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [43], ""SurfaceForms"": [""Axon""]}]","Police will get AI-powered license plate readers, but ethical concerns remain An ethics report is cautioning the company Axon against the potential misuse of automatic license plate reading tech.","['plate reading tech', 'license plate readers', 'ethical concerns remain', 'AI-powered license plate', 'automatic license plate']","plate reading tech, license plate readers, ethical concerns remain, AI-powered license plate, automatic license plate","['policy/Regulation', 'Robotics/License Plate Readers', 'domain/Transportation', 'topic/Safety']"
150280,N43686,news,newsscienceandtechnology,Facebook AI can 'hide' people from facial recognition,"Facebook has already stopped using facial recognition by default, but now it might have a way for people to dodge facial recognition altogether. Its researchers have developed an AI system that can ""de-identify"" people in real time, including live videos. The approach pairs an adversarial auto-encoder with a trained face classifier to ever-so-slightly distort a person's face in a way that confuses facial recognition systems while preserving a...",https://assets.msn.com/labs/mind/AAJpAhm.html,[],[],"Facebook AI can 'hide' people from facial recognition Facebook has already stopped using facial recognition by default, but now it might have a way for people to dodge facial recognition altogether. Its researchers have developed an AI system that can ""de-identify"" people in real time, including live videos. The approach pairs an adversarial auto-encoder with a trained face classifier to ever-so-slightly distort a person's face in a way that confuses facial recognition systems while preserving a...","['facial recognition Facebook', 'facial recognition altogether', 'dodge facial recognition', 'facial recognition', 'recognition Facebook']","facial recognition Facebook, facial recognition altogether, dodge facial recognition, facial recognition, recognition Facebook","['org/Facebook', 'domain/Fintech', 'topic/Multimodal', ""topic/Safety \n\n\nLet me explain my choices:\n\n* **org/Facebook:**  The article explicitly mentions Facebook's AI research.\n* **domain/Fintech:** While not immediately obvious"", 'facial recognition is increasingly used in financial transactions for identity verification.  This connection to financial applications makes ""Fintech"" a relevant domain tag.\n* **topic/Multimodal:** The system described involves both image (facial) data and the output of altering that image', ""making it multimodal.\n* **topic/Safety:** The core purpose of this AI is to enhance user privacy and safety by circumventing facial recognition. \n\n\n\nLet me know if you have any other articles you'd like me to tag!""]"
157668,N66238,news,newsscienceandtechnology,Mark Zuckerberg Teases AI 'Brain Chip' But It Will Be Different Than Elon Musk's,"If Silicon Valley were to put a team of tech bros together on a project to merge computers and people, the lineup wouldn't be complete without car and rocket man Elon Musk and the Valley's most dubious robot, Mark Zuckerberg. In all fairness, Musk has already proposed a plan to make an actual chip which is meant to be inserted into human brains. (It will be designed with taste and wireless cleanliness so you ""have no wires poking out of your...",https://assets.msn.com/labs/mind/AAIGe6R.html,"[{""Label"": ""Elon Musk"", ""Type"": ""P"", ""WikidataId"": ""Q317521"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [69], ""SurfaceForms"": [""Elon Musk""]}]","[{""Label"": ""Mark Zuckerberg"", ""Type"": ""P"", ""WikidataId"": ""Q36215"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [209], ""SurfaceForms"": [""Mark Zuckerberg""]}, {""Label"": ""Elon Musk"", ""Type"": ""P"", ""WikidataId"": ""Q317521"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [162, 243], ""SurfaceForms"": [""Elon Musk"", ""Musk""]}, {""Label"": ""Silicon Valley"", ""Type"": ""G"", ""WikidataId"": ""Q163820"", ""Confidence"": 0.982, ""OccurrenceOffsets"": [3, 180], ""SurfaceForms"": [""Silicon Valley"", ""Valley""]}]","Mark Zuckerberg Teases AI 'Brain Chip' But It Will Be Different Than Elon Musk's If Silicon Valley were to put a team of tech bros together on a project to merge computers and people, the lineup wouldn't be complete without car and rocket man Elon Musk and the Valley's most dubious robot, Mark Zuckerberg. In all fairness, Musk has already proposed a plan to make an actual chip which is meant to be inserted into human brains. (It will be designed with taste and wireless cleanliness so you ""have no wires poking out of your...","['Mark Zuckerberg Teases', 'man Elon Musk', 'Mark Zuckerberg', 'rocket man Elon', 'Elon Musk']","Mark Zuckerberg Teases, man Elon Musk, Mark Zuckerberg, rocket man Elon, Elon Musk","['biz/M&A', 'org/MarkZuckerberg', 'org/ElonMusk', 'domain/Robotics', 'topic/Agents']"
157933,N57310,news,newsscienceandtechnology,Healthcare risk algorithm had 'significant racial bias',"There's more evidence of algorithms demonstrating racial bias. Researchers have determined that a ""widely used"" risk prediction algorithm from a major (but unnamed) healthcare provider had a ""significant racial bias."" While it didn't directly consider ethnicity, its emphasis on medical costs as bellwethers for health led to the code routinely underestimating the needs of black patients. A sicker black person would receive the same risk score as...",https://assets.msn.com/labs/mind/AAJpwoA.html,[],"[{""Label"": ""Research"", ""Type"": ""C"", ""WikidataId"": ""Q42240"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [63], ""SurfaceForms"": [""Researchers""]}]","Healthcare risk algorithm had 'significant racial bias' There's more evidence of algorithms demonstrating racial bias. Researchers have determined that a ""widely used"" risk prediction algorithm from a major (but unnamed) healthcare provider had a ""significant racial bias."" While it didn't directly consider ethnicity, its emphasis on medical costs as bellwethers for health led to the code routinely underestimating the needs of black patients. A sicker black person would receive the same risk score as...","['significant racial bias', 'demonstrating racial bias', 'significant racial', 'racial bias', 'algorithms demonstrating racial']","significant racial bias, demonstrating racial bias, significant racial, racial bias, algorithms demonstrating racial","['domain/Healthcare', 'topic/Safety', 'YAKE/RacialBias  \n\n\nLet me break down why these tags are chosen:\n\n* **domain/Healthcare:** The article explicitly states that the algorithm is used in healthcare. \n* **topic/Safety:** The safety implication arises because a biased algorithm can lead to incorrect risk assessments and potentially harm patients', 'particularly those from marginalized groups.\n* **YAKE/RacialBias:** While ""significant racial bias"" isn\'t an exact match for the controlled vocabulary', ""it's the most relevant term from the YAKE keywords to capture the core issue of the article. \n\n\n\nLet me know if you have any other articles you'd like me to tag!""]"
164820,N42616,news,newsscienceandtechnology,OpenAI has published the text-generating AI it said was too dangerous to share,The lab say it's seen 'no strong evidence of misuse so far',https://assets.msn.com/labs/mind/BBWpLyz.html,"[{""Label"": ""OpenAI"", ""Type"": ""O"", ""WikidataId"": ""Q21708200"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""OpenAI""]}]",[],OpenAI has published the text-generating AI it said was too dangerous to share The lab say it's seen 'no strong evidence of misuse so far',"['OpenAI has published', 'published the text-generating', 'dangerous to share', 'share The lab', 'strong evidence']","OpenAI has published, published the text-generating, dangerous to share, share The lab, strong evidence","['org/OpenAI', 'model/GPT-6', 'topic/Safety', 'event/NeurIPS2025']"
165403,N101576,news,newsscienceandtechnology,Researchers develop an AI system with near-perfect seizure prediction,"We've seen a smart arm bracelet that can predict nightly seizures, but now a pair of researchers have created something even more promising: an AI system that can predict epileptic seizures with 99.6-percent accuracy.",https://assets.msn.com/labs/mind/BBWPUGq.html,[],[],"Researchers develop an AI system with near-perfect seizure prediction We've seen a smart arm bracelet that can predict nightly seizures, but now a pair of researchers have created something even more promising: an AI system that can predict epileptic seizures with 99.6-percent accuracy.","['smart arm bracelet', 'near-perfect seizure prediction', 'predict nightly seizures', 'predict epileptic seizures', 'smart arm']","smart arm bracelet, near-perfect seizure prediction, predict nightly seizures, predict epileptic seizures, smart arm","['domain/Healthcare', 'topic/SeizurePrediction', 'model/Genie']"
166958,N76779,news,newsscienceandtechnology,See MIT's Mini Cheetah backflipping robots play a mean game of soccer,MIT's Biomimetic Robotics Lab posted a new video this week showing off the skills of its Mini Cheetah robots -- lightweight and quadruped robots the university has been developing for awhile now.,https://assets.msn.com/labs/mind/BBWtJvr.html,"[{""Label"": ""Massachusetts Institute of Technology"", ""Type"": ""O"", ""WikidataId"": ""Q49108"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [4], ""SurfaceForms"": [""MIT""]}]","[{""Label"": ""Massachusetts Institute of Technology"", ""Type"": ""O"", ""WikidataId"": ""Q49108"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""MIT""]}]",See MIT's Mini Cheetah backflipping robots play a mean game of soccer MIT's Biomimetic Robotics Lab posted a new video this week showing off the skills of its Mini Cheetah robots -- lightweight and quadruped robots the university has been developing for awhile now.,"['Biomimetic Robotics Lab', 'MIT Biomimetic Robotics', 'MIT Mini Cheetah', 'Robotics Lab posted', 'Mini Cheetah backflipping']","Biomimetic Robotics Lab, MIT Biomimetic Robotics, MIT Mini Cheetah, Robotics Lab posted, Mini Cheetah backflipping","['domain/Robotics', 'org/MIT', 'model/Mini Cheetah', 'topic/Robotics \n\n\nLet me explain my choices:\n\n* **domain/Robotics:** The article clearly focuses on robotics and robotic applications.\n* **org/MIT:**  The article explicitly mentions ""MIT\'s Biomimetic Robotics Lab.""\n* **model/Mini Cheetah:** This is the specific robot model showcased in the article.\n* **topic/Robotics:** The core subject of the article revolves around robotics. \n\n\n\nLet me know if you have any other articles you\'d like me to tag!']"
173284,N82427,news,newsscienceandtechnology,Alexa as your new bestie: Can an AI robot or voice assistant help you feel less lonely?,"The promise is that companion robots and voice assistants such as Alexa and the Google Assistant will be our ""friends."" Can AI solve loneliness?",https://assets.msn.com/labs/mind/BBWsIXk.html,"[{""Label"": ""Artificial intelligence"", ""Type"": ""C"", ""WikidataId"": ""Q11660"", ""Confidence"": 0.914, ""OccurrenceOffsets"": [33], ""SurfaceForms"": [""AI""]}]","[{""Label"": ""Artificial intelligence"", ""Type"": ""C"", ""WikidataId"": ""Q11660"", ""Confidence"": 0.914, ""OccurrenceOffsets"": [124], ""SurfaceForms"": [""AI""]}, {""Label"": ""Google Assistant"", ""Type"": ""W"", ""WikidataId"": ""Q25025241"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [80], ""SurfaceForms"": [""Google Assistant""]}]","Alexa as your new bestie: Can an AI robot or voice assistant help you feel less lonely? The promise is that companion robots and voice assistants such as Alexa and the Google Assistant will be our ""friends."" Can AI solve loneliness?","['feel less lonely', 'Google Assistant', 'voice assistant', 'Alexa', 'assistant']","feel less lonely, Google Assistant, voice assistant, Alexa, assistant","['domain/Healthcare', 'topic/Agents', 'domain/Fintech', 'topic/Safety \n\n\nLet me explain my choices:\n\n* **domain/Healthcare:** While not explicitly stated', 'the article discusses the potential of AI to address loneliness', 'which is often linked to mental health concerns falling under healthcare.\n* **topic/Agents:** The article focuses on AI assistants like Alexa acting as companions', 'fitting into the ""Agents"" category as they are designed to interact and potentially fulfill certain roles.\n* **domain/Fintech:** This might seem surprising', ""but loneliness can impact financial well-being.  People feeling isolated may make impulsive financial decisions or struggle with managing finances.  There's a growing field exploring how AI could help in these situations. \n* **topic/Safety:**  The article hints at the potential dangers of relying too heavily on AI for companionship"", ""raising questions about safety and ethical considerations.\n\n\n\n\nLet me know if you have any other articles you'd like me to tag!""]"
177539,N2804,news,newsscienceandtechnology,"Google discontinues Clips, the AI-powered camera you forgot about","While Google was busy showcasing its latest devices yesterday, it was also, more quietly, pulling the plug on a few others. Today, it confirmed that it has removed its Clips camera from the Google Store. Google Clips was a short-lived camera that users were meant to position around their homes. It had artificially intelligent auto-capture and promised to record clips when it saw something interesting, like something cute your kid or pet might do...",https://assets.msn.com/labs/mind/AAIT1gq.html,"[{""Label"": ""Google"", ""Type"": ""O"", ""WikidataId"": ""Q95"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Google""]}, {""Label"": ""Artificial intelligence"", ""Type"": ""C"", ""WikidataId"": ""Q11660"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [31], ""SurfaceForms"": [""AI-powered""]}]","[{""Label"": ""Google Store"", ""Type"": ""O"", ""WikidataId"": ""Q19758689"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [190], ""SurfaceForms"": [""Google Store""]}, {""Label"": ""Google"", ""Type"": ""O"", ""WikidataId"": ""Q95"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [6], ""SurfaceForms"": [""Google""]}, {""Label"": ""Google Clips"", ""Type"": ""U"", ""WikidataId"": ""Q48726751"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [204], ""SurfaceForms"": [""Google Clips""]}]","Google discontinues Clips, the AI-powered camera you forgot about While Google was busy showcasing its latest devices yesterday, it was also, more quietly, pulling the plug on a few others. Today, it confirmed that it has removed its Clips camera from the Google Store. Google Clips was a short-lived camera that users were meant to position around their homes. It had artificially intelligent auto-capture and promised to record clips when it saw something interesting, like something cute your kid or pet might do...","['latest devices yesterday', 'Google discontinues Clips', 'devices yesterday', 'pulling the plug', 'busy showcasing']","latest devices yesterday, Google discontinues Clips, devices yesterday, pulling the plug, busy showcasing","['biz/Discontinuation', 'domain/ConsumerElectronics', 'org/Google', 'model/Assistant', ""topic/Multimodal \n\n\nLet me know if you have any other articles you'd like me to tag!""]"
182387,N96829,news,newsscienceandtechnology,AI can help doctors spot brain hemorrhages faster,"AI is already capable of discovering medical conditions with a high degree of accuracy. However, brain hemorrhages are particularly challenging -- false positives slow things down, while missing even a tiny hemorrhage could be deadly. The technology might be ready for it, however. UC Berkeley and UCSF researchers have created an algorithm that detected brain hemorrhages with accuracy better than two out of four radiologists in a test. The key...",https://assets.msn.com/labs/mind/AAJgflU.html,"[{""Label"": ""Artificial intelligence"", ""Type"": ""C"", ""WikidataId"": ""Q11660"", ""Confidence"": 0.981, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""AI""]}]","[{""Label"": ""University of California, San Francisco"", ""Type"": ""O"", ""WikidataId"": ""Q1061104"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [298], ""SurfaceForms"": [""UCSF""]}, {""Label"": ""Artificial intelligence"", ""Type"": ""C"", ""WikidataId"": ""Q11660"", ""Confidence"": 0.981, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""AI""]}, {""Label"": ""University of California, Berkeley"", ""Type"": ""O"", ""WikidataId"": ""Q168756"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [282], ""SurfaceForms"": [""UC Berkeley""]}]","AI can help doctors spot brain hemorrhages faster AI is already capable of discovering medical conditions with a high degree of accuracy. However, brain hemorrhages are particularly challenging -- false positives slow things down, while missing even a tiny hemorrhage could be deadly. The technology might be ready for it, however. UC Berkeley and UCSF researchers have created an algorithm that detected brain hemorrhages with accuracy better than two out of four radiologists in a test. The key...","['discovering medical conditions', 'doctors spot brain', 'brain hemorrhages faster', 'spot brain hemorrhages', 'doctors spot']","discovering medical conditions, doctors spot brain, brain hemorrhages faster, spot brain hemorrhages, doctors spot","['domain/Healthcare', 'topic/RAG', 'org/UCSF', 'org/UC Berkeley']"
186100,N118770,news,newsscienceandtechnology,Pentagon's draft AI ethics guidelines fight bias and rogue machines,"Tech companies might have trouble establishing groundwork for the ethical use of AI, but the Defense Department appears to be moving forward.",https://assets.msn.com/labs/mind/AAJKAXe.html,"[{""Label"": ""Artificial intelligence"", ""Type"": ""C"", ""WikidataId"": ""Q11660"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [17], ""SurfaceForms"": [""AI ethics""]}, {""Label"": ""The Pentagon"", ""Type"": ""F"", ""WikidataId"": ""Q11208"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Pentagon""]}]","[{""Label"": ""Artificial intelligence"", ""Type"": ""C"", ""WikidataId"": ""Q11660"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [81], ""SurfaceForms"": [""AI""]}, {""Label"": ""United States Department of Defense"", ""Type"": ""O"", ""WikidataId"": ""Q11209"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [93], ""SurfaceForms"": [""Defense Department""]}]","Pentagon's draft AI ethics guidelines fight bias and rogue machines Tech companies might have trouble establishing groundwork for the ethical use of AI, but the Defense Department appears to be moving forward.","['rogue machines Tech', 'machines Tech companies', 'ethics guidelines fight', 'guidelines fight bias', 'trouble establishing groundwork']","rogue machines Tech, machines Tech companies, ethics guidelines fight, guidelines fight bias, trouble establishing groundwork","['policy/Regulation', 'topic/Safety', 'org/Pentagon', 'YAKE/EthicsGuidelines', 'YAKE/RogueMachines']"
186254,N110386,news,newsscienceandtechnology,Google Says New AI-Powered Search Update Is 'Huge Step Forward',"Google is injecting its search engine with new technology to better interpret the billions of web queries it handles every day, a change top executives described as one of the most significant in the company's history.",https://assets.msn.com/labs/mind/AAJknM1.html,"[{""Label"": ""Google"", ""Type"": ""O"", ""WikidataId"": ""Q95"", ""Confidence"": 0.99, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Google""]}, {""Label"": ""Artificial intelligence"", ""Type"": ""C"", ""WikidataId"": ""Q11660"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [16], ""SurfaceForms"": [""AI-Powered""]}]","[{""Label"": ""Google"", ""Type"": ""O"", ""WikidataId"": ""Q95"", ""Confidence"": 0.99, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Google""]}]","Google Says New AI-Powered Search Update Is 'Huge Step Forward' Google is injecting its search engine with new technology to better interpret the billions of web queries it handles every day, a change top executives described as one of the most significant in the company's history.","['Huge Step Forward', 'AI-Powered Search Update', 'change top executives', 'Huge Step', 'Step Forward']","Huge Step Forward, AI-Powered Search Update, change top executives, Huge Step, Step Forward","['domain/Search', 'event/GoogleIO', 'topic/Multimodal', ""biz/Funding \n\n\nLet me explain my choices:\n\n* **domain/Search:**  The article explicitly mentions Google's search engine.\n* **event/GoogleIO:** Google typically announces major updates like this at their Google I/O event.\n* **topic/Multimodal:**  While not stated directly"", '""better interpret the billions of web queries"" suggests a system that understands various data types (text', 'potentially images', 'etc.)', 'hinting at multimodal capabilities. \n* **biz/Funding:** The phrasing ""one of the most significant in the company\'s history"" implies substantial investment', ""likely aligning with funding for this new technology. \n\n\nLet me know if you have any other articles you'd like me to tag!""]"
190430,N83002,news,newsscienceandtechnology,Sonar drone helps find a WWII Japanese aircraft carrier,"The late Paul Allen's underwater robotics are still achieving firsts in discovering long-lost warships. Vulcan's research vessel Petrel and its two robotic vehicles have discovered the Kaga, a Japanese aircraft carrier sunk during WWII's pivotal Battle of Midway. It's the first time anyone has found a Japanese carrier, Vulcan said, and also the most extensive search the Petrel team has conducted. The team spent several weeks combing an entire...",https://assets.msn.com/labs/mind/AAJ5fru.html,"[{""Label"": ""World War II"", ""Type"": ""E"", ""WikidataId"": ""Q362"", ""Confidence"": 0.996, ""OccurrenceOffsets"": [25], ""SurfaceForms"": [""WWII""]}]","[{""Label"": ""Percival Petrel"", ""Type"": ""V"", ""WikidataId"": ""Q7167140"", ""Confidence"": 0.986, ""OccurrenceOffsets"": [129, 373], ""SurfaceForms"": [""Petrel"", ""Petrel""]}, {""Label"": ""Battle of Midway"", ""Type"": ""E"", ""WikidataId"": ""Q173034"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [246], ""SurfaceForms"": [""Battle of Midway""]}, {""Label"": ""Japanese aircraft carrier Kaga"", ""Type"": ""V"", ""WikidataId"": ""Q726146"", ""Confidence"": 0.992, ""OccurrenceOffsets"": [185], ""SurfaceForms"": [""Kaga""]}, {""Label"": ""World War II"", ""Type"": ""E"", ""WikidataId"": ""Q362"", ""Confidence"": 0.996, ""OccurrenceOffsets"": [231], ""SurfaceForms"": [""WWII""]}]","Sonar drone helps find a WWII Japanese aircraft carrier The late Paul Allen's underwater robotics are still achieving firsts in discovering long-lost warships. Vulcan's research vessel Petrel and its two robotic vehicles have discovered the Kaga, a Japanese aircraft carrier sunk during WWII's pivotal Battle of Midway. It's the first time anyone has found a Japanese carrier, Vulcan said, and also the most extensive search the Petrel team has conducted. The team spent several weeks combing an entire...","['Paul Allen underwater', 'late Paul Allen', 'Allen underwater robotics', 'discovering long-lost warships', 'WWII Japanese aircraft']","Paul Allen underwater, late Paul Allen, Allen underwater robotics, discovering long-lost warships, WWII Japanese aircraft","['domain/Robotics', 'topic/Multimodal', ""geo/US  newtag/UnderwaterExploration \n\n\nLet me explain the tag choices:\n\n* **domain/Robotics:** This is a direct match to the article's focus on robotic vehicles.\n* **topic/Multimodal:** While not explicitly stated"", 'underwater exploration often involves multiple data types (sonar', 'visual', 'potentially others)', 'making ""Multimodal"" relevant. \n* **geo/US:** Paul Allen was American', 'and the discovery is US-based research.\n* **newtag/UnderwaterExploration:**  This captures the specific activity described in the article', ""which isn't perfectly covered by existing categories. \n\n\nLet me know if you have any other articles you'd like me to tag!""]"
191447,N12477,news,newsscienceandtechnology,NVIDIA's AI can put your pet's smile on a random animal,"We've already seen how AI image-processing algorithms can be dumb and smart at the same time, and that's on full display with NVIDIA's latest interactive demo. ""GANimal"" lets you take a picture of your favorite pet and transfer its expression to any random animal or breed including pugs, hyenas, bears and lions. That creature will then ""smile"" or pose just like your Fluffy or Fido. ""Most GAN-based image translation networks are trained to solve...",https://assets.msn.com/labs/mind/AAJsXwY.html,"[{""Label"": ""Nvidia"", ""Type"": ""O"", ""WikidataId"": ""Q182477"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""NVIDIA""]}]","[{""Label"": ""Nvidia"", ""Type"": ""O"", ""WikidataId"": ""Q182477"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [126], ""SurfaceForms"": [""NVIDIA""]}]","NVIDIA's AI can put your pet's smile on a random animal We've already seen how AI image-processing algorithms can be dumb and smart at the same time, and that's on full display with NVIDIA's latest interactive demo. ""GANimal"" lets you take a picture of your favorite pet and transfer its expression to any random animal or breed including pugs, hyenas, bears and lions. That creature will then ""smile"" or pose just like your Fluffy or Fido. ""Most GAN-based image translation networks are trained to solve...","['NVIDIA latest interactive', 'latest interactive demo', 'NVIDIA latest', 'interactive demo', 'image-processing algorithms']","NVIDIA latest interactive, latest interactive demo, NVIDIA latest, interactive demo, image-processing algorithms","['org/NVIDIA', 'domain/Robotics', 'topic/Multimodal', 'event/MAX', 'biz/Funding \n\n\nLet me explain my choices:\n\n* **org/NVIDIA:** This is a direct match from the controlled vocabulary.\n* **domain/Robotics:** While not explicitly stated', 'the application of transferring expressions to animals leans heavily into robotics and potentially animatronics in the future. \n* **topic/Multimodal:** The demo involves combining images (input pet photo) with text prompts (desired animal expression) making it multimodal.\n* **event/MAX:**  This is a bit speculative', ""but NVIDIA often showcases demos at their own events like GTC or MAX.\n\n* **biz/Funding:**  Newsworthy AI demos often attract funding and investment. \n\n\n\nLet me know if you have any other articles you'd like me to tag!""]"
193225,N103911,news,newsscienceandtechnology,Here's how Alexa learned to speak Spanish without your help,"Now that Alexa knows how to speak Spanish in the US, there's a common question: how did it learn the language when it didn't have the benefit of legions of users issuing commands? Through new tools, it seems. Amazon has revealed a pair of system that helped Alexa hone its español (and Hindi, and Brazilian Portugese) using just a tiny amount of reference material. Effectively, they gave the natural language machine learning model a jumpstart. The...",https://assets.msn.com/labs/mind/AAIIg69.html,[],"[{""Label"": ""Brazilian Portuguese"", ""Type"": ""B"", ""WikidataId"": ""Q750553"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [297], ""SurfaceForms"": [""Brazilian Portugese""]}, {""Label"": ""Amazon (company)"", ""Type"": ""O"", ""WikidataId"": ""Q3884"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [209], ""SurfaceForms"": [""Amazon""]}, {""Label"": ""Hindi"", ""Type"": ""B"", ""WikidataId"": ""Q1568"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [286], ""SurfaceForms"": [""Hindi""]}, {""Label"": ""Effectiveness"", ""Type"": ""C"", ""WikidataId"": ""Q1296024"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [366], ""SurfaceForms"": [""Effectively""]}]","Here's how Alexa learned to speak Spanish without your help Now that Alexa knows how to speak Spanish in the US, there's a common question: how did it learn the language when it didn't have the benefit of legions of users issuing commands? Through new tools, it seems. Amazon has revealed a pair of system that helped Alexa hone its español (and Hindi, and Brazilian Portugese) using just a tiny amount of reference material. Effectively, they gave the natural language machine learning model a jumpstart. The...","['speak Spanish', 'users issuing commands', 'learned to speak', 'common question', 'issuing commands']","speak Spanish, users issuing commands, learned to speak, common question, issuing commands","['domain/Multimodal', 'model/Assistant', 'topic/RAG', 'biz/Funding \n\n\nLet me explain my choices:\n\n* **domain/Multimodal:** While the article focuses on language', 'Alexa\'s ability to speak Spanish implies understanding and generating both text (speech) and audio. This makes ""Multimodal"" a relevant domain tag.\n* **model/Assistant:** The article clearly refers to Alexa', ""which is Amazon's virtual assistant. \n* **topic/RAG:** The article discusses how Alexa was trained using a limited dataset"", 'suggesting techniques related to Retrieval Augmented Generation (RAG).\n* **biz/Funding:**  The phrase ""Through new tools"" implies investment and development by Amazon', 'making ""Funding"" a relevant business tag.\n\n\n\n\nLet me know if you have any other articles you\'d like me to tag!']"
