Unnamed: 0,News ID,Category,SubCategory,Title,Abstract,URL,Title Entities,Abstract Entities,text_for_keywords,keywords,keywords_str,category
83339,N73821,news,newsscienceandtechnology,OpenAI published the tool that writes disturbingly believable fake news,"In February, OpenAI announced that it had developed an algorithm that could write believable fake news and spam. Deciding that power was too dangerous to unleash, OpenAI planned a staged release so that it could offer pieces of the tech and analyze how it was used. Now, OpenAI says it has seen ""no strong evidence of misuse,"" and this week, it published the full AI. The AI, GPT-2, was originally designed to answer questions, summarize stories and...",https://assets.msn.com/labs/mind/BBWq7kI.html,"[{""Label"": ""OpenAI"", ""Type"": ""O"", ""WikidataId"": ""Q21708200"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""OpenAI""]}]","[{""Label"": ""OpenAI"", ""Type"": ""O"", ""WikidataId"": ""Q21708200"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [13, 163, 271], ""SurfaceForms"": [""OpenAI"", ""OpenAI"", ""OpenAI""]}]","OpenAI published the tool that writes disturbingly believable fake news In February, OpenAI announced that it had developed an algorithm that could write believable fake news and spam. Deciding that power was too dangerous to unleash, OpenAI planned a staged release so that it could offer pieces of the tech and analyze how it was used. Now, OpenAI says it has seen ""no strong evidence of misuse,"" and this week, it published the full AI. The AI, GPT-2, was originally designed to answer questions, summarize stories and...","['write believable fake', 'disturbingly believable fake', 'writes disturbingly believable', 'believable fake', 'write believable']","write believable fake, disturbingly believable fake, writes disturbingly believable, believable fake, write believable",Society & Culture
84912,N31395,news,newsscienceandtechnology,Google AI can tell you how close your voice is to Freddie Mercury's,"Bohemian Rhapsody is one of the most well-known rock songs in the western world, and has been watched more than a billion times on YouTube alone. It's likely that pretty much everyone has had at least one crack at aping singer Freddie Mercury's unique vocal delivery. Now, Google, Queen and UMG have teamed up to build the FreddieMeter, an system to determine how close you can get to Mercury's voice. FreddieMeter is a collaboration between the...",https://assets.msn.com/labs/mind/BBWKhsY.html,"[{""Label"": ""Freddie Mercury"", ""Type"": ""P"", ""WikidataId"": ""Q15869"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [50], ""SurfaceForms"": [""Freddie Mercury""]}]","[{""Label"": ""Freddie Mercury"", ""Type"": ""P"", ""WikidataId"": ""Q15869"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [227, 385], ""SurfaceForms"": [""Freddie Mercury"", ""Mercury""]}, {""Label"": ""Bohemian Rhapsody"", ""Type"": ""W"", ""WikidataId"": ""Q187745"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Bohemian Rhapsody""]}, {""Label"": ""Queen (band)"", ""Type"": ""P"", ""WikidataId"": ""Q15862"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [281], ""SurfaceForms"": [""Queen""]}, {""Label"": ""Universal Music Group"", ""Type"": ""O"", ""WikidataId"": ""Q38903"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [291], ""SurfaceForms"": [""UMG""]}, {""Label"": ""YouTube"", ""Type"": ""O"", ""WikidataId"": ""Q866"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [131], ""SurfaceForms"": [""YouTube""]}]","Google AI can tell you how close your voice is to Freddie Mercury's Bohemian Rhapsody is one of the most well-known rock songs in the western world, and has been watched more than a billion times on YouTube alone. It's likely that pretty much everyone has had at least one crack at aping singer Freddie Mercury's unique vocal delivery. Now, Google, Queen and UMG have teamed up to build the FreddieMeter, an system to determine how close you can get to Mercury's voice. FreddieMeter is a collaboration between the...","['Mercury Bohemian Rhapsody', 'Freddie Mercury Bohemian', 'Bohemian Rhapsody', 'well-known rock songs', 'Freddie Mercury']","Mercury Bohemian Rhapsody, Freddie Mercury Bohemian, Bohemian Rhapsody, well-known rock songs, Freddie Mercury",Society & Culture
91625,N73823,news,newsscienceandtechnology,It's official: Microsoft's regional artificial intelligence hub has a home in Louisville,"According to a recent report from the Brookings Institution, Louisville ranks eighth among metropolitan areas in risk of losing jobs to automation.",https://assets.msn.com/labs/mind/BBWI0AE.html,"[{""Label"": ""Louisville, Kentucky"", ""Type"": ""G"", ""WikidataId"": ""Q43668"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [78], ""SurfaceForms"": [""Louisville""]}, {""Label"": ""Microsoft"", ""Type"": ""O"", ""WikidataId"": ""Q2283"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [15], ""SurfaceForms"": [""Microsoft""]}, {""Label"": ""Artificial intelligence"", ""Type"": ""C"", ""WikidataId"": ""Q11660"", ""Confidence"": 0.961, ""OccurrenceOffsets"": [36], ""SurfaceForms"": [""artificial intelligence""]}]","[{""Label"": ""Louisville, Kentucky"", ""Type"": ""G"", ""WikidataId"": ""Q43668"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [61], ""SurfaceForms"": [""Louisville""]}, {""Label"": ""Brookings Institution"", ""Type"": ""O"", ""WikidataId"": ""Q929154"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [38], ""SurfaceForms"": [""Brookings Institution""]}]","It's official: Microsoft's regional artificial intelligence hub has a home in Louisville According to a recent report from the Brookings Institution, Louisville ranks eighth among metropolitan areas in risk of losing jobs to automation.","['Microsoft regional artificial', 'Louisville ranks eighth', 'Brookings Institution', 'regional artificial intelligence', 'artificial intelligence hub']","Microsoft regional artificial, Louisville ranks eighth, Brookings Institution, regional artificial intelligence, artificial intelligence hub",Market & Corporate
91632,N104837,news,newsscienceandtechnology,"Mark Zuckerberg: Facebook is transparent about cleaning up hate speech and violence, others aren't","Facebook says artificial intelligence is helping detect and police child nudity, suicide, hate speech, bullying and other harmful content.",https://assets.msn.com/labs/mind/BBWI0Bd.html,"[{""Label"": ""Facebook"", ""Type"": ""O"", ""WikidataId"": ""Q355"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [17], ""SurfaceForms"": [""Facebook""]}, {""Label"": ""Mark Zuckerberg"", ""Type"": ""P"", ""WikidataId"": ""Q36215"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Mark Zuckerberg""]}]","[{""Label"": ""Facebook"", ""Type"": ""O"", ""WikidataId"": ""Q355"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Facebook""]}]","Mark Zuckerberg: Facebook is transparent about cleaning up hate speech and violence, others aren't Facebook says artificial intelligence is helping detect and police child nudity, suicide, hate speech, bullying and other harmful content.","['police child nudity', 'Mark Zuckerberg', 'hate speech', 'child nudity', 'harmful content']","police child nudity, Mark Zuckerberg, hate speech, child nudity, harmful content",Society & Culture
92339,N9824,finance,finance-technology,Microsoft CTO Kevin Scott takes over from Harry Shum as head of AI and Research,"Microsoft CTO Kevin Scott is going to be heading up Microsoft's combined AI and Research Group, effective immediately. Harry Shum, who has been heading up the group, is leaving the company, but there's no official word on where he's going.",https://assets.msn.com/labs/mind/BBWI2kA.html,"[{""Label"": ""Harry Shum"", ""Type"": ""P"", ""WikidataId"": ""Q16905622"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [42], ""SurfaceForms"": [""Harry Shum""]}, {""Label"": ""Kevin Scott (computer scientist)"", ""Type"": ""N"", ""WikidataId"": ""Q55615876"", ""Confidence"": 0.951, ""OccurrenceOffsets"": [14], ""SurfaceForms"": [""Kevin Scott""]}]","[{""Label"": ""Harry Shum"", ""Type"": ""P"", ""WikidataId"": ""Q16905622"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [119], ""SurfaceForms"": [""Harry Shum""]}, {""Label"": ""Kevin Scott (computer scientist)"", ""Type"": ""N"", ""WikidataId"": ""Q55615876"", ""Confidence"": 0.951, ""OccurrenceOffsets"": [14], ""SurfaceForms"": [""Kevin Scott""]}, {""Label"": ""Research group"", ""Type"": ""N"", ""WikidataId"": ""Q1241025"", ""Confidence"": 0.998, ""OccurrenceOffsets"": [80], ""SurfaceForms"": [""Research Group""]}]","Microsoft CTO Kevin Scott takes over from Harry Shum as head of AI and Research Microsoft CTO Kevin Scott is going to be heading up Microsoft's combined AI and Research Group, effective immediately. Harry Shum, who has been heading up the group, is leaving the company, but there's no official word on where he's going.","['CTO Kevin Scott', 'Microsoft CTO Kevin', 'Research Microsoft CTO', 'CTO Kevin', 'Kevin Scott']","CTO Kevin Scott, Microsoft CTO Kevin, Research Microsoft CTO, CTO Kevin, Kevin Scott",Research
95604,N45835,news,newsscienceandtechnology,AI project to preserve people's voices in effort to tackle speech loss,Clinic hopes to help those at risk of losing ability to speak maintain sense of identity,https://assets.msn.com/labs/mind/BBWxSv8.html,[],[],AI project to preserve people's voices in effort to tackle speech loss Clinic hopes to help those at risk of losing ability to speak maintain sense of identity,"['speech loss Clinic', 'loss Clinic hopes', 'preserve people voices', 'tackle speech loss', 'speak maintain sense']","speech loss Clinic, loss Clinic hopes, preserve people voices, tackle speech loss, speak maintain sense",Society & Culture
96713,N122573,news,newsscienceandtechnology,Intel unveils its first chips built for AI in the cloud,"Intel is no stranger to AI-oriented chips, but now it's turning its attention to those chips that might be thousands of miles away. The tech firm has introduced two new Nervana Neural Network Processors, the NNP-T1000 (below) and NNP-I1000 (above), that are Intel's first ASICs designed explicitly for AI in the cloud.",https://assets.msn.com/labs/mind/BBWFika.html,"[{""Label"": ""Intel"", ""Type"": ""O"", ""WikidataId"": ""Q248"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Intel""]}]","[{""Label"": ""Intel"", ""Type"": ""O"", ""WikidataId"": ""Q248"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0, 258], ""SurfaceForms"": [""Intel"", ""Intel""]}, {""Label"": ""Artificial intelligence"", ""Type"": ""C"", ""WikidataId"": ""Q11660"", ""Confidence"": 0.927, ""OccurrenceOffsets"": [24], ""SurfaceForms"": [""AI""]}, {""Label"": ""Nervana Systems"", ""Type"": ""O"", ""WikidataId"": ""Q23924629"", ""Confidence"": 0.993, ""OccurrenceOffsets"": [169], ""SurfaceForms"": [""Nervana""]}, {""Label"": ""Artificial neural network"", ""Type"": ""U"", ""WikidataId"": ""Q192776"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [177], ""SurfaceForms"": [""Neural Network Processors""]}]","Intel unveils its first chips built for AI in the cloud Intel is no stranger to AI-oriented chips, but now it's turning its attention to those chips that might be thousands of miles away. The tech firm has introduced two new Nervana Neural Network Processors, the NNP-T1000 (below) and NNP-I1000 (above), that are Intel's first ASICs designed explicitly for AI in the cloud.","['Neural Network Processors', 'Nervana Neural Network', 'stranger to AI-oriented', 'turning its attention', 'thousands of miles']","Neural Network Processors, Nervana Neural Network, stranger to AI-oriented, turning its attention, thousands of miles",Technology & Product
97512,N17302,news,newsscienceandtechnology,"Louisville unveils home for regional AI hub powered by Microsoft, names director","Mayor Greg Fischer today joined Microsoft U.S. Chief Technology Officer Jennifer Byrne to announce that Ben Reno-Weber will serve as Director of the Future of Work Initiative, the tech giant's regional efforts around artificial intelligence, internet of things, and data science. They also cut the ribbon on the initiative's home, Story Louisville powered-by-Microsoft, at 900 E. Main St. ""Artificial intelligence and internet of things are the...",https://assets.msn.com/labs/mind/BBWImFS.html,"[{""Label"": ""Louisville, Kentucky"", ""Type"": ""G"", ""WikidataId"": ""Q43668"", ""Confidence"": 0.995, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Louisville""]}, {""Label"": ""Microsoft"", ""Type"": ""O"", ""WikidataId"": ""Q2283"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [55], ""SurfaceForms"": [""Microsoft""]}]","[{""Label"": ""Louisville, Kentucky"", ""Type"": ""G"", ""WikidataId"": ""Q43668"", ""Confidence"": 0.995, ""OccurrenceOffsets"": [337], ""SurfaceForms"": [""Louisville""]}, {""Label"": ""Microsoft"", ""Type"": ""O"", ""WikidataId"": ""Q2283"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [32, 359], ""SurfaceForms"": [""Microsoft"", ""Microsoft""]}, {""Label"": ""Greg Fischer"", ""Type"": ""P"", ""WikidataId"": ""Q13225564"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [6], ""SurfaceForms"": [""Greg Fischer""]}, {""Label"": ""Chief Technology Officer of the United States"", ""Type"": ""U"", ""WikidataId"": ""Q5096945"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [42], ""SurfaceForms"": [""U.S. Chief Technology Officer""]}, {""Label"": ""Delaware Route 273"", ""Type"": ""S"", ""WikidataId"": ""Q798892"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [377], ""SurfaceForms"": [""E. Main St""]}]","Louisville unveils home for regional AI hub powered by Microsoft, names director Mayor Greg Fischer today joined Microsoft U.S. Chief Technology Officer Jennifer Byrne to announce that Ben Reno-Weber will serve as Director of the Future of Work Initiative, the tech giant's regional efforts around artificial intelligence, internet of things, and data science. They also cut the ribbon on the initiative's home, Story Louisville powered-by-Microsoft, at 900 E. Main St. ""Artificial intelligence and internet of things are the...","['Chief Technology Officer', 'Mayor Greg Fischer', 'Technology Officer Jennifer', 'Officer Jennifer Byrne', 'director Mayor Greg']","Chief Technology Officer, Mayor Greg Fischer, Technology Officer Jennifer, Officer Jennifer Byrne, director Mayor Greg",Market & Corporate
98700,N84883,news,newsscienceandtechnology,"Tesco CTO says retail firms must use AI, machine learning to win",Reskilling is critical to move forward.,https://assets.msn.com/labs/mind/BBWCOry.html,[],[],"Tesco CTO says retail firms must use AI, machine learning to win Reskilling is critical to move forward.","['Tesco CTO', 'CTO says retail', 'win Reskilling', 'Reskilling is critical', 'machine learning']","Tesco CTO, CTO says retail, win Reskilling, Reskilling is critical, machine learning",Market & Corporate
98815,N57469,news,newsscienceandtechnology,Microsoft AI helps diagnose cervical cancer faster,"In some cases, AI-assisted cancer detection might be more than a convenience -- it could be the key to getting a diagnosis in the first place. Microsoft and SRL Diagnostics have developed an AI tool that helps detect cervical cancer, freeing doctors in India and other countries where the sheer volume of patients could prove overwhelming. The team trained an AI to spot signs of the cancer by feeding it ""thousands"" of annotated cervical smear...",https://assets.msn.com/labs/mind/BBWyHwV.html,[],"[{""Label"": ""SRL Diagnostics"", ""Type"": ""O"", ""WikidataId"": ""Q30672693"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [157], ""SurfaceForms"": [""SRL Diagnostics""]}, {""Label"": ""India"", ""Type"": ""G"", ""WikidataId"": ""Q668"", ""Confidence"": 0.997, ""OccurrenceOffsets"": [253], ""SurfaceForms"": [""India""]}, {""Label"": ""Microsoft"", ""Type"": ""O"", ""WikidataId"": ""Q2283"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [143], ""SurfaceForms"": [""Microsoft""]}]","Microsoft AI helps diagnose cervical cancer faster In some cases, AI-assisted cancer detection might be more than a convenience -- it could be the key to getting a diagnosis in the first place. Microsoft and SRL Diagnostics have developed an AI tool that helps detect cervical cancer, freeing doctors in India and other countries where the sheer volume of patients could prove overwhelming. The team trained an AI to spot signs of the cancer by feeding it ""thousands"" of annotated cervical smear...","['AI-assisted cancer detection', 'diagnose cervical cancer', 'cervical cancer faster', 'SRL Diagnostics', 'AI-assisted cancer']","AI-assisted cancer detection, diagnose cervical cancer, cervical cancer faster, SRL Diagnostics, AI-assisted cancer",Society & Culture
99428,N119468,news,newsscienceandtechnology,Weather Channel app uses Watson to tell you when flu season is coming,"Are you the sort who grows wary around other people when flu season hits? You now have another tool in your (slightly anti-social) arsenal. The latest version of the Weather Channel app for Android and iOS now includes a Flu Insights feature that uses IBM's Watson to warn you when influenza is likely to be on the warpath. The team-up wields machine learning to provide a 15-day flu forecast as well notifications that pop up at key moments, such...",https://assets.msn.com/labs/mind/BBWyMv0.html,"[{""Label"": ""The Weather Channel"", ""Type"": ""M"", ""WikidataId"": ""Q2043935"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Weather Channel""]}]","[{""Label"": ""The Weather Channel"", ""Type"": ""M"", ""WikidataId"": ""Q2043935"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [166], ""SurfaceForms"": [""Weather Channel""]}, {""Label"": ""Android (operating system)"", ""Type"": ""J"", ""WikidataId"": ""Q94"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [190], ""SurfaceForms"": [""Android""]}]","Weather Channel app uses Watson to tell you when flu season is coming Are you the sort who grows wary around other people when flu season hits? You now have another tool in your (slightly anti-social) arsenal. The latest version of the Weather Channel app for Android and iOS now includes a Flu Insights feature that uses IBM's Watson to warn you when influenza is likely to be on the warpath. The team-up wields machine learning to provide a 15-day flu forecast as well notifications that pop up at key moments, such...","['Weather Channel app', 'flu season hits', 'Weather Channel', 'season hits', 'flu season']","Weather Channel app, flu season hits, Weather Channel, season hits, flu season",Society & Culture
99981,N82427,news,newsscienceandtechnology,Alexa as your new bestie: Can an AI robot or voice assistant help you feel less lonely?,"The promise is that companion robots and voice assistants such as Alexa and the Google Assistant will be our ""friends."" Can AI solve loneliness?",https://assets.msn.com/labs/mind/BBWsIXk.html,"[{""Label"": ""Artificial intelligence"", ""Type"": ""C"", ""WikidataId"": ""Q11660"", ""Confidence"": 0.914, ""OccurrenceOffsets"": [33], ""SurfaceForms"": [""AI""]}]","[{""Label"": ""Artificial intelligence"", ""Type"": ""C"", ""WikidataId"": ""Q11660"", ""Confidence"": 0.914, ""OccurrenceOffsets"": [124], ""SurfaceForms"": [""AI""]}, {""Label"": ""Google Assistant"", ""Type"": ""W"", ""WikidataId"": ""Q25025241"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [80], ""SurfaceForms"": [""Google Assistant""]}]","Alexa as your new bestie: Can an AI robot or voice assistant help you feel less lonely? The promise is that companion robots and voice assistants such as Alexa and the Google Assistant will be our ""friends."" Can AI solve loneliness?","['feel less lonely', 'Google Assistant', 'voice assistant', 'Alexa', 'assistant']","feel less lonely, Google Assistant, voice assistant, Alexa, assistant",Society & Culture
100205,N117472,news,newsscienceandtechnology,Apple Card issuer investigated after viral tweet,Algorithm allegedly offering men a higher credit limit than women.,https://assets.msn.com/labs/mind/BBWyc7J.html,[],[],Apple Card issuer investigated after viral tweet Algorithm allegedly offering men a higher credit limit than women.,"['Apple Card issuer', 'Card issuer investigated', 'viral tweet Algorithm', 'tweet Algorithm allegedly', 'Algorithm allegedly offering']","Apple Card issuer, Card issuer investigated, viral tweet Algorithm, tweet Algorithm allegedly, Algorithm allegedly offering",Incidents & Safety
100575,N78685,news,newsscienceandtechnology,2 Simple Steps to Withstand Google's Constant Updates to Its Search Algorithm,You must do the best job on the internet at delivering the answers searchers are seeking.,https://assets.msn.com/labs/mind/BBWsVjJ.html,"[{""Label"": ""Google"", ""Type"": ""O"", ""WikidataId"": ""Q95"", ""Confidence"": 0.993, ""OccurrenceOffsets"": [28], ""SurfaceForms"": [""Google""]}, {""Label"": ""Search algorithm"", ""Type"": ""C"", ""WikidataId"": ""Q755673"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [61], ""SurfaceForms"": [""Search Algorithm""]}]",[],2 Simple Steps to Withstand Google's Constant Updates to Its Search Algorithm You must do the best job on the internet at delivering the answers searchers are seeking.,"['Withstand Google Constant', 'Google Constant Updates', 'Simple Steps', 'Steps to Withstand', 'Withstand Google']","Withstand Google Constant, Google Constant Updates, Simple Steps, Steps to Withstand, Withstand Google",Technology & Product
101130,N59088,news,newsscienceandtechnology,Apple Card issuer investigated after viral tweet accuses it of 'sexist' practices,Algorithm allegedly offering men a higher credit limit than women.,https://assets.msn.com/labs/mind/BBWyrBU.html,[],[],Apple Card issuer investigated after viral tweet accuses it of 'sexist' practices Algorithm allegedly offering men a higher credit limit than women.,"['Apple Card issuer', 'practices Algorithm allegedly', 'Card issuer investigated', 'Algorithm allegedly offering', 'Apple Card']","Apple Card issuer, practices Algorithm allegedly, Card issuer investigated, Algorithm allegedly offering, Apple Card",Market & Corporate
101434,N126337,news,newsscienceandtechnology,"Google's compact, Pixel 4-like Assistant starts reaching older phones","If you're not in a rush to get a Pixel 4 but would like a small taste of its Assistant upgrades, you're about to get your fix. Google is rolling out a compact, more Pixel 4-like version of its AI helper to older Android phones, so far focusing on Pixel 3 owners. The new version no longer monopolizes the screen when it provides an answer -- instead, it occupies only the space it needs. You might not feel quite so lost when you ask a question. To...",https://assets.msn.com/labs/mind/BBWyz5Y.html,"[{""Label"": ""Google"", ""Type"": ""O"", ""WikidataId"": ""Q95"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Google""]}]","[{""Label"": ""Google"", ""Type"": ""O"", ""WikidataId"": ""Q95"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [127], ""SurfaceForms"": [""Google""]}, {""Label"": ""Pixel 3"", ""Type"": ""N"", ""WikidataId"": ""Q57179556"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [247], ""SurfaceForms"": [""Pixel 3""]}, {""Label"": ""Artificial intelligence"", ""Type"": ""C"", ""WikidataId"": ""Q11660"", ""Confidence"": 0.914, ""OccurrenceOffsets"": [193], ""SurfaceForms"": [""AI""]}, {""Label"": ""Android (operating system)"", ""Type"": ""J"", ""WikidataId"": ""Q94"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [212], ""SurfaceForms"": [""Android""]}]","Google's compact, Pixel 4-like Assistant starts reaching older phones If you're not in a rush to get a Pixel 4 but would like a small taste of its Assistant upgrades, you're about to get your fix. Google is rolling out a compact, more Pixel 4-like version of its AI helper to older Android phones, so far focusing on Pixel 3 owners. The new version no longer monopolizes the screen when it provides an answer -- instead, it occupies only the space it needs. You might not feel quite so lost when you ask a question. To...","['Assistant starts reaching', 'Assistant upgrades', 'starts reaching older', 'Assistant starts', 'Pixel']","Assistant starts reaching, Assistant upgrades, starts reaching older, Assistant starts, Pixel",Technology & Product
104857,N2804,news,newsscienceandtechnology,"Google discontinues Clips, the AI-powered camera you forgot about","While Google was busy showcasing its latest devices yesterday, it was also, more quietly, pulling the plug on a few others. Today, it confirmed that it has removed its Clips camera from the Google Store. Google Clips was a short-lived camera that users were meant to position around their homes. It had artificially intelligent auto-capture and promised to record clips when it saw something interesting, like something cute your kid or pet might do...",https://assets.msn.com/labs/mind/AAIT1gq.html,"[{""Label"": ""Google"", ""Type"": ""O"", ""WikidataId"": ""Q95"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Google""]}, {""Label"": ""Artificial intelligence"", ""Type"": ""C"", ""WikidataId"": ""Q11660"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [31], ""SurfaceForms"": [""AI-powered""]}]","[{""Label"": ""Google Store"", ""Type"": ""O"", ""WikidataId"": ""Q19758689"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [190], ""SurfaceForms"": [""Google Store""]}, {""Label"": ""Google"", ""Type"": ""O"", ""WikidataId"": ""Q95"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [6], ""SurfaceForms"": [""Google""]}, {""Label"": ""Google Clips"", ""Type"": ""U"", ""WikidataId"": ""Q48726751"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [204], ""SurfaceForms"": [""Google Clips""]}]","Google discontinues Clips, the AI-powered camera you forgot about While Google was busy showcasing its latest devices yesterday, it was also, more quietly, pulling the plug on a few others. Today, it confirmed that it has removed its Clips camera from the Google Store. Google Clips was a short-lived camera that users were meant to position around their homes. It had artificially intelligent auto-capture and promised to record clips when it saw something interesting, like something cute your kid or pet might do...","['latest devices yesterday', 'Google discontinues Clips', 'devices yesterday', 'pulling the plug', 'busy showcasing']","latest devices yesterday, Google discontinues Clips, devices yesterday, pulling the plug, busy showcasing",Incidents & Safety
108892,N96829,news,newsscienceandtechnology,AI can help doctors spot brain hemorrhages faster,"AI is already capable of discovering medical conditions with a high degree of accuracy. However, brain hemorrhages are particularly challenging -- false positives slow things down, while missing even a tiny hemorrhage could be deadly. The technology might be ready for it, however. UC Berkeley and UCSF researchers have created an algorithm that detected brain hemorrhages with accuracy better than two out of four radiologists in a test. The key...",https://assets.msn.com/labs/mind/AAJgflU.html,"[{""Label"": ""Artificial intelligence"", ""Type"": ""C"", ""WikidataId"": ""Q11660"", ""Confidence"": 0.981, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""AI""]}]","[{""Label"": ""University of California, San Francisco"", ""Type"": ""O"", ""WikidataId"": ""Q1061104"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [298], ""SurfaceForms"": [""UCSF""]}, {""Label"": ""Artificial intelligence"", ""Type"": ""C"", ""WikidataId"": ""Q11660"", ""Confidence"": 0.981, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""AI""]}, {""Label"": ""University of California, Berkeley"", ""Type"": ""O"", ""WikidataId"": ""Q168756"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [282], ""SurfaceForms"": [""UC Berkeley""]}]","AI can help doctors spot brain hemorrhages faster AI is already capable of discovering medical conditions with a high degree of accuracy. However, brain hemorrhages are particularly challenging -- false positives slow things down, while missing even a tiny hemorrhage could be deadly. The technology might be ready for it, however. UC Berkeley and UCSF researchers have created an algorithm that detected brain hemorrhages with accuracy better than two out of four radiologists in a test. The key...","['discovering medical conditions', 'doctors spot brain', 'brain hemorrhages faster', 'spot brain hemorrhages', 'doctors spot']","discovering medical conditions, doctors spot brain, brain hemorrhages faster, spot brain hemorrhages, doctors spot",Research
111982,N118770,news,newsscienceandtechnology,Pentagon's draft AI ethics guidelines fight bias and rogue machines,"Tech companies might have trouble establishing groundwork for the ethical use of AI, but the Defense Department appears to be moving forward.",https://assets.msn.com/labs/mind/AAJKAXe.html,"[{""Label"": ""Artificial intelligence"", ""Type"": ""C"", ""WikidataId"": ""Q11660"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [17], ""SurfaceForms"": [""AI ethics""]}, {""Label"": ""The Pentagon"", ""Type"": ""F"", ""WikidataId"": ""Q11208"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Pentagon""]}]","[{""Label"": ""Artificial intelligence"", ""Type"": ""C"", ""WikidataId"": ""Q11660"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [81], ""SurfaceForms"": [""AI""]}, {""Label"": ""United States Department of Defense"", ""Type"": ""O"", ""WikidataId"": ""Q11209"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [93], ""SurfaceForms"": [""Defense Department""]}]","Pentagon's draft AI ethics guidelines fight bias and rogue machines Tech companies might have trouble establishing groundwork for the ethical use of AI, but the Defense Department appears to be moving forward.","['rogue machines Tech', 'machines Tech companies', 'ethics guidelines fight', 'guidelines fight bias', 'trouble establishing groundwork']","rogue machines Tech, machines Tech companies, ethics guidelines fight, guidelines fight bias, trouble establishing groundwork",Policy & Regulation
